"level";"id";"parent_id";"object_id";"object_type";"query_status";"query_time";"query_type";"message"
"1";"7680";"1";"47930567748_243519605698998";"data";"fetched (200)";"2016-10-09 19:47:23.039000";"Facebook:<user>/posts";"Er ist einer der bedeutendsten deutschen Historiker und auch langjähriges SPD-Mitglied: Heinrich August Winkler schildert gegenüber spd.de, weshalb die in der Parteireform vorgesehene Öffnung der SPD für Unterstützer wichtig ist. Zugleich warnt er davor, auf dem Parteitag mehr direkte Demokratie auch auf Bundesebene zuzulassen."
"1";"7681";"1";"47930567748_184686628272554";"data";"fetched (200)";"2016-10-09 19:47:23.039000";"Facebook:<user>/posts";"Ohne Schuldenschnitt und einen Marshallplan für Griechenland wird es nicht gehen, stellt Andrea Nahles fest. Anstatt die Probleme zu lösen, beschimpfe mit Kanzleramtsminister Ronald Pofalla ein Christdemokrat aus dem engsten Umfeld der Kanzlerin lieber die eigenen Leute. „Das ist weder gut für Europa noch gut für Deutschland“, sagt die SPD-Generalsekretärin. "
"1";"7682";"1";"47930567748_288343374510833";"data";"fetched (200)";"2016-10-09 19:47:23.039000";"Facebook:<user>/posts";"SPD-Generalsekretärin Andrea Nahles fordert die Bundesregierung auf, die ""Kurzarbeit-Regelung zu einem dauerhaften Regelinstrument der Arbeitsmarktpolitik zu machen"" und kritisiert die Politik von Arbeitsministerin Ursula von der Leyen (CDU)."
"1";"7683";"1";"47930567748_299443353405526";"data";"fetched (200)";"2016-10-09 19:47:23.039000";"Facebook:<user>/posts";"Die letzte parlamentarische Hürde für die Erweiterung des Euro-Rettungsfonds EFSF ist genommen: Freitag passierte das Gesetz auch den Bundesrat. Viele Fragen bleiben dennoch offen. Im Gespräch mit Christoph Slangen sprach der SPD-Vorsitzende Sigmar Gabriel über den Kurs der Regierung, einen Schuldenschnitt für Griechenland und die schwarz-gelbe „Alptraum-Ehe“."
"1";"7684";"1";"47930567748_278373535515577";"data";"fetched (200)";"2016-10-09 19:47:23.039000";"Facebook:<user>/posts";"Wie schon vor dem letzten ordentlichen Parteitag in Dresden sind Sigmar Gabriel, SPD und Andrea Nahles bundesweit auf Tour durch die SPD-Landesverbände und SPD-Bezirke. Im Gespräch mit der Parteibasis geht es um die aktuelle politische Situation, um Europa, eine gerechte und verantwortbare Steuer- und Finanzpolitik, um die Bürgerversicherung – und natürlich auch um die Vorschläge für die Parteireform. Hier einige Tour-Impressionen: „Klare Linie – Unser Weg von Dresden nach Berlin“."
"1";"7685";"1";"47930567748_223854901001903";"data";"fetched (200)";"2016-10-09 19:47:23.039000";"Facebook:<user>/posts";"„Deutschland steuert auf einen Pflegenotstand zu“, so die Mahnung von Forschern des Deutschen Instituts für Wirtschaftsforschung (DIW Berlin) in einem aktuellen Gutachten. „Eine Reform der Pflegeversicherung ist unausweichlich“, erklärt Institutsmitarbeiterin Kornelia Hagen und favorisiert die Bürgerversicherung als Lösungsmodell."
"1";"7686";"1";"47930567748_272754796088553";"data";"fetched (200)";"2016-10-09 19:47:23.039000";"Facebook:<user>/posts";"Die SPD will Familien mit geringem Einkommen mit einer Grundsicherung deutlich besserstellen. Für die Parteivize Manuela Schwesig ist klar, zum neuen Familienprogramm gehören auch ein Rechtsanspruch auf Ganztagsangebote bis 2020, ein Mindestlohn, eine Neuregelung von Elternzeit und Elterngeld sowie die bessere Vereinbarung von Beruf und Pflege. Ihr Gastbeitrag auf spd.de >>"
"1";"7687";"1";"47930567748_129689437131913";"data";"fetched (200)";"2016-10-09 19:47:23.039000";"Facebook:<user>/posts";"Der Bundestag hat mit den Stimmen der SPD den erweiterten Rettungsfonds beschlossen. Das Gesetz sei zwar notwendig, nicht aber hinreichend, sagte Ex-Bundesfinanzminister Peer Steinbrück in der Bundestagsdebatte. Die SPD fordert weitergehende Maßnahmen wie einen Schuldenschnitt für Griechenland, eine Finanztransaktionssteuer und eine Beteiligung der Gläubiger und Banken an der Rettung Griechenlands."
"1";"7688";"1";"47930567748_254325217936015";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Josefine, Taner und Elisa wollen mehr als nur zuschauen, wie die Politiker „da oben“ entscheiden. Der Traum von einer besseren Welt beginnt bei den drei Abiturienten bei einer besseren Bildung."
"1";"7689";"1";"47930567748_177722402308371";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Morgen entscheidet der Bundestag über den erweiterten Euro-Rettungsschirm. Als Sofortmaßnahme zur kurzfristigen Stabilisierung des Euro trägt die SPD das Vorhaben mit – will vor allem aber die Ursachen der Krise bekämpfen: Die Finanzwirtschaft soll Verantwortung fürs eigene Handeln übernehmen und das politische Europa gestärkt werden."
"1";"7690";"1";"47930567748_293089887372274";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Wir bekunden den Verwandten und Freunden, Anhängern und Mitdenkern unser Beileid zum Tode Robin Meyer-Luchts: http://carta.info/40726/er-hat-einen-stein-ins-rollen-gebracht/"
"1";"7691";"1";"47930567748_114967828610487";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Die SPD hat Wolfgang Schäuble in den Haushaltsausschuss des Bundestages geladen. Heute soll der Finanzminister Stellung beziehen zu den Gerüchten, der am Donnerstag zur Abstimmung stehende Euro-Rettungsschirm werde erweitert. Die Vorsitzenden von Partei und Fraktion Sigmar Gabriel, SPD und Frank-Walter Steinmeier forderten umgehend Aufklärung durch die Regierung."
"1";"7692";"1";"47930567748_240302242688514";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Andrea Nahes zieht eine Halbzeitbilanz der Regierungsarbeit von Union und FDP. Das Fazit der SPD-Generalsekretärin: ""Da hilft nur noch ein Motorwechsel."""
"1";"7693";"1";"SPD";"offcut";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";""
"1";"7694";"1";"47930567748_238276922886857";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Welches Wachstum wollen wir? Was bringt mehr Lebensqualität? Wie organisieren wir breitere Teilhabe am Wohlstand? Diese Fragen verlangen Antworten. Deshalb hat die SPD-Bundestagsfraktion gemeinsam mit den Grünen eine Kommission gegründet, die alle Fragen rundum Wachstum, Wohlstand und Lebensqualität in den Fokus nimmt. In diesem Video zeigt die Fraktion, an welchen Ideen für morgen sie arbeitet."
"1";"7695";"1";"47930567748_219768364751302";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Deutschland gibt immer noch viel zu wenig für Bildung aus. Das will die SPD ändern. In einem Leitantrag für den Bundesparteitag im Dezember zeigt sie auf, dass mehr Investitionen in Bildung möglich sind - und, wie Bund, Länder und Gemeinden wieder Hand in Hand die großen Bildungsprojekte finanziell stemmen können."
"1";"7696";"1";"47930567748_225076887549094";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Was ist eure Meinung zum Fortschrittsdiskurs der Sozialdemokratie? Schreibt es ""Das ist sozialdemokratisch"" auf Twitter in 140 Zeichen. Mehr Infos hier"
"1";"7697";"1";"47930567748_256427644396429";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Deutschland und Europa stehen vor großen Herausforderungen. Doch die Menschen verlieren das Vertrauen in die schwarz-gelbe Koalition. Die SPD will das Vertrauen in die Politik zurückgewinnen. Das machten Sigmar Gabriel, SPD und Andrea Nahles beim Start ihrer Tour in München deutlich, als sie mit den Mitgliedern über die aktuelle politische Situation, über Europa und die Parteireform diskutierten."
"1";"7698";"1";"47930567748_202580859807951";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Im BamS-Interview fordert Parteichef Sigmar Gabriel, SPD, Europa zu reformieren, sagt, warum Deutschland Neuwahlen braucht und Griechenland nicht pleitegehen darf."
"1";"7699";"1";"47930567748_112694562170892";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Du kannst für die SPD aktiv werden, als Gast oder Mitglied. Du kannst dich über verschiedenste Themen informieren, Du kannst mitbestimmen, Kampagnen unterstützen, auf www.spd.de kommentieren und selber schreiben - und noch viel mehr. Bei uns findest Du das Passende. Jetzt mitmachen & gewinnen!"
"1";"7700";"1";"47930567748_263419033691157";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Die SPD ist als stärkste politische Kraft aus den Abgeordnetenhauswahlen in Berlin hervorgegangen. Doch die Piraten haben vermutlich die größte Überraschung geschafft: aus dem Stand knapp 9 Prozent. Henning Tillmann, Mitglied des Gesprächskreises Netzpolitik, erklärt, was der Erfolg der Piratenpartei für die SPD bedeutet. Diskutiert mit!"
"1";"7701";"1";"47930567748_118215804951358";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Die Kritik am Finanzkapitalismus geht noch nicht weit genug. Das linke Lager muss den Ideenwettbewerb um eine neue Gesellschaft mit den demokratischen Konservativen aufnehmen. Die Ex-Juso-Vorsitzenden Niels Annen, Björn Böhning und Benjamin Mikfeld antworten Frank Schirrmacher, einem der Herausgeber der Frankfurter Allgemeine Zeitung. "
"1";"7702";"1";"47930567748_278741308820016";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Deutschland hat die schlechteste Regierung seit Jahrzehnten. Zwei Jahre nach dem Start von Schwarz-Gelb ist das Urteil von Medien und Öffentlichkeit verheerend: Union und FDP sind mit der Regierungsverantwortung überfordert und zu einer soliden, geradlinigen und vorausschauenden Politik nicht in der Lage. Wir bilanzieren."
"1";"7703";"1";"47930567748_223399357718126";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Warum das Mitmachen in der Politik so schwierig ist >>"
"1";"7704";"1";"47930567748_179831432091316";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Besser spät als nie: Internetsperrgesetz wird aufgehoben. Ein Kommentar von Lars Klingbeil >>"
"1";"7705";"1";"47930567748_164146873670005";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Als Internet-Aktivist landete Slim Amamou im tunesischen Staatsgefängnis. Die Revolution verpflichtete ihn zu einem Regierungsamt. Jetzt ist der 34-Jährige wieder unabhängig und frei. „Endlich“, wie er sagt. Doch der Weg in die Demokratie ist steinig und seine politische Arbeit noch lange nicht abgeschlossen. spd.de traf ihn zum zweiten Mal in Berlin."
"1";"7706";"1";"47930567748_283422958337293";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Nach langem Hin und Her wollen Union und FDP die vom Bundesverfassungsgericht geforderte Neuregelung des Wahlrechts nun schnell durchsetzen. Panik vor Neuwahlen? SPD und Grüne kündigen unterdessen an, gegen das schwarz-gelbe Konzept vor dem Bundesverfassungsgericht klagen zu wollen, da die Koalition das Wahlrecht als Machtrecht missbrauche."
"1";"7707";"1";"47930567748_158758880879093";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Am heutigen Mittwoch will Deutschland mit der Schweiz das umstrittene Steuerabkommen unterzeichnen, mit dem Schwarzgeld im Alpenstaat legalisiert werden soll. Zuvor schon sagten „Steuerbetrüger“ vor dem Kanzleramt „Danke!“ Die SPD allerdings will bei der Feier nicht mitmachen – und das Vorhaben im Bundesrat stoppen."
"1";"7708";"1";"47930567748_250393185005524";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Sigmar Gabriel und Andrea Nahles gehen auf Tour durch die Landesverbände und Bezirke und suchen das Gespräch mit der Basis. ""Wir stellen uns der Diskussion"", so Nahles."
"1";"7709";"1";"47930567748_168065229942263";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Eine „Arbeitsmarktpolitik nach Kassenlage“ wirft die SPD Arbeitsministerin Ursula von der Leyen bei der Reform der Erwerbslosenförderung vor. Langzeitarbeitslose müssten mit einer „dramatischen Reduzierung der Fördermittel“ rechnen, warnte der stellvertretende Vorsitzende der SPD-Fraktion, Hubertus Heil."
"1";"7710";"1";"47930567748_268691793151881";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Mehr als 100 Milliarden Euro Schwarzgeld deutscher StaatsbürgerInnen liegen auf Schweizer Konten. Morgen will die Bundesregierung diesen Steuerbetrug durch ein Abkommen nachträglich legalisieren. Steuerbetrüger blieben anonym und kämen billig davon. Die SPD will das Steuerabkommen scheitern lassen. Das Bündnis ""Kein Freibrief für Steuerbetrüger"" will morgen in Berlin gegen das Abkommen protestieren. Macht mit!"
"1";"7711";"1";"47930567748_222898281098668";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Kinder gehören in den Mittelpunkt unserer Gesellschaft – und zwar nicht nur am Weltkindertag. Wir müssen in Deutschland die Rechte der Kinder stärken und im Grundgesetz verankern. Die SPD setzt sich dafür seit Langem ein. Alle entsprechenden Initiativen wurden bisher von CDU/CSU immer wieder blockiert. Unsere SPD-Bundestagsfraktion hat jetzt erneut einen Antrag in den Bundestag eingebracht. Wir fordern Schwarz-Gelb auf, endlich aktiv zu werden. "
"1";"7712";"1";"47930567748_176266395784355";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Die SPD will ihren Mitgliedern mehr Beteiligungsrechte geben und sich weiter öffnen – auch für Interessierte ohne Parteibuch. Die Mitbestimmungs- und Beteiligungsmöglichkeiten für Mitglieder und Nicht-Mitglieder werden in einem Ausmaß erweitert, „wie es sie in der SPD bisher noch nicht gegeben hat“, heißt es im Entwurf eines Leitantrags zum Parteitag. "
"1";"7713";"1";"47930567748_201135313285696";"data";"fetched (200)";"2016-10-09 19:47:24.774000";"Facebook:<user>/posts";"Jetzt reinschauen in den Livestream zum Workshop der Friedrich-Ebert-Stiftung zu Fragen der digitalen offenen Gesellschaft! "
"1";"7714";"1";"47930567748_264449073588898";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Als Denkzettel für den euroskeptischen Kurs der FDP hat der Vorsitzende Sigmar Gabriel, SPD das Berliner Wahlergebnis bewertet. Die schwarz-gelbe Koalition sieht er am Ende. Wahlsieger Klaus Wowereit kündigte unmittelbare Sondierungsgespräche mit den Grünen und der CDU an."
"1";"7715";"1";"47930567748_241537212558547";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";""
"1";"7716";"1";"47930567748_214096225316980";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Die SPD in Berlin hat die Abgeordnetenhauswahl klar gewonnen und kann mit Klaus Wowereit an der Spitze weiterregieren. Eine rot-grüne Koalition scheint möglich. Die FDP setzt ihre Serie an schweren Niederlagen fort und fliegt aus dem Landesparlament. Die Piratenpartei zieht erstmals ein."
"1";"7717";"1";"47930567748_10150289528512749";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Liebe Berliner/innen, wer noch nicht da war - jetzt aber los ins Wahllokal! Ab 18 Uhr findet ihr die Prognose sowie im Laufe des Abends alle Hochrechnungen und (Wahlkreis-)Ergebnisse in unserer interaktiven Live-Wahlgrafik auf spd.de."
"1";"7718";"1";"47930567748_248706028499638";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Jetzt gilt es! Heute wählen gehen für eine starke SPD in Berlin: http://youtu.be/LwG_dp76h-o "
"1";"7719";"1";"SPD";"offcut";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";""
"1";"7720";"1";"47930567748_203398239727890";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Liebe Berlinerinnen und Berliner, bitte gehen Sie heute zur Abgeordnetenhauswahl. Gute Umfrageergebnisse sind nicht gute Wahlergebnisse. Berlin braucht stabile Verhältnisse. Deshalb drei Stimmen für die SPD. Damit Klaus Wowereit seine Arbeit als Regierender Bürgermeister fortsetzen kann!"
"1";"7721";"1";"47930567748_287671887915334";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"""Berlin will klare Verhältnisse"", so Klaus Wowereit auf der Endspurt-Wahlkundgebung der SPD Berlin am Potsdamer Platz. Vor mehreren tausend Berlinerinnen und Berlinern riefen er, Parteichef Sigmar Gabriel, SPD, Parteivize Manuela Schwesig und DGB-Chef Michael Sommer dazu auf, am Sonntag zur Wahl zu gehen und die SPD zu stärken. Für alle, die nicht dabei sein konnten: Hier das Video zur Endspurt-Kundgebung."
"1";"7722";"1";"47930567748_175911135819291";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Der Parlamentarische Geschäftsführer der SPD-Bundestagsfraktion, Thomas Oppermann, hat eine große Koalition bis 2013 ausgeschlossen. Die SPD werde ihrer Verantwortung gerecht, ""indem wir zum Wohl Deutschlands und Europas die erforderlichen Maßnahmen zur Rettung des Euro unterstützen. Die nötigen Schritte dafür werden wir im Parlament mittragen."" Neuwahlen seien der einzige Ausweg aus der permanenten Regierungskrise.
"
"1";"7723";"1";"47930567748_267609946593201";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Kämpferisch und angriffslustig zeigte sich Klaus Wowereit zum Wahlkampfabschluss der Berliner SPD. Auf dem Potsdamer Platz attackierte er, flankiert von Sigmar Gabriel und DGB-Chef Michael Sommer, die politische Konkurrenz. Sein  Thema: Neue Arbeitsplätze und die Fortentwicklung der Stadt."
"1";"7724";"1";"47930567748_202880479777580";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Klaus Wowereit: Seit 10 Jahren ist der Ur-Berliner schon im Amt als Bürgermeister der Hauptstadt. Der Cicero hat eine Bildergalerie dieser Zeit zusammengestellt >>"
"1";"7725";"1";"47930567748_139263662836720";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Die SPD muss für junge Frauen wieder attraktiver werden, denn sie sind unverzichtbar für gute politische Arbeit. Nancy Haupt und Julia Maas schreiben in einem Gastbeitrag für spd.de, was sich im Zuge der Parteireform ändern sollte, um wieder mehr Frauen für ein Engagement in der SPD zu gewinnen >>"
"1";"7726";"1";"47930567748_117128295056692";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Herzlichen Glückwunsch an Dänemarks Sozialdemokraten! Bei der Parlamentswahl haben sie nach zehn Jahren die Regierungsmacht zurückerobert. Die bisherige Oppositionschefin Helle Thorning-Schmidt lag bei den Hochrechnungen am Donnerstabend knapp, aber stabil vorn. Die 44-Jährige steht damit als erste dänische Frau vor dem Sprung an die Regierungsspitze."
"1";"7727";"1";"47930567748_107302472711002";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Hier ein Koalitionspartner, der auf Kosten der Gemeinschaftswährung, Griechenlands und dem Ansehen Deutschlands Politik macht, um die eigene Haut zu retten. Dort eine politisch bankrotte Kanzlerin, die keine Führung zeigt. spd.de gibt einen Überblick über die Pressestimmen zum eskalierenden Streit innerhalb der Koalition über die Euro-Hilfen."
"1";"7728";"1";"47930567748_220991997959320";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Am Sonntag ist es soweit - Berlin wählt! Die Wahl ist noch lange nicht entschieden, es gilt bis zuletzt um jede Stimme zu kämpfen! Denn die Herausforderungen für Berlin sind groß: Mehr gute Arbeitsplätze, lebenswertes Wohnen, Haushaltskonsolidierung und sozialer Zusammenhalt. Berlin braucht klare Verhältnisse und eine stabile Regierung. Deshalb am Sonntag die SPD wählen! 
Wir werden hier Fotos und Eindrücke aus den letzten Wahlkampfstunden veröffentlichen."
"1";"7729";"1";"47930567748_176530539089713";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Parteichef Sigmar Gabriel, SPD wirbt angesichts der Schuldenkrise für eine weitergehende Integration der EU. „Der Geburtsfehler des Euro, das völlige Fehlen einer gemeinsamen Finanz-, Stabilitäts- und Wirtschaftspolitik, kann nur durch eine Vertiefung der europäischen Zusammenarbeit behoben werden“, schreibt Gabriel in einem Beitrag für die Wochenzeitung DIE ZEIT."
"1";"7730";"1";"47930567748_115001771939806";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"„Die Entlassung des Wirtschaftsministers drängt sich fast auf“, so SPD-Fraktionschef Frank-Walter Steinmeier im ARD-Morgenmagazin. Auch Top-Ökonomen kritisieren scharf den Vorstoß von Wirtschaftsminister Philipp Rösler (FDP), der eine „geordnete Insolvenz Griechenlands“ ins Spiel gebracht hat. „Unverantwortlich“, so ihr Urteil über den Europakurs des FDP-Chefs."
"1";"7731";"1";"47930567748_274202785942740";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"""Krankhafte Geschwätzigkeit"", ""Hühnerhaufen"" - es sind wahrlich keine positiven Adjektive, mit denen SPD-Fraktionschef Steinmeier die FDP belegt. Im ARD-Morgenmagazin sprach er sich für die Entlassung von Wirtschaftsminister Rösler aus. In seiner Position dürfe man nicht unbedacht daherreden."
"1";"7732";"1";"47930567748_164918940256698";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Die SPD und der Regierende Bürgermeister Klaus Wowereit, das ist in Berlin längst eins. Es gibt den Innen-Klaus und den Außen-Wowi: Beide zusammen sind unschlagbar >>"
"1";"7733";"1";"47930567748_174109156000645";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Das geplante Steuerabkommen zwischen Deutschland und der Schweiz trifft auf Widerstand. Die SPD wirft der Regierung vor, die Steuergerechtigkeit den Interessen der Schweizer Banken und ihren straffälligen deutschen Kunden zu opfern. Dies sei eine „Ohrfeige für alle Steuerehrlichen.“ Die SPD-geführten Länder wollen dem Abkommen deshalb nicht zustimmen. "
"1";"7734";"1";"47930567748_138468676250204";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Heiße Phase im Berliner Wahlkampf. Der Regierende Bürgermeister Klaus Wowereit ist wenige Tage vor dem Urnengang noch in den Kiezen unterwegs und wirbt für seine Politik - und das Vertrauen in seine Person. spd.de hat nachgefragt."
"1";"7735";"1";"47930567748_160779114007772";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Heute morgen frisch erschienen: der aktuelle SPD.de Newsletter. Und wer ihn noch nicht hat, kann ihn hier kostenlos bestellen >> http://www.spd.de/aktuelles/News/3656/newsletter-form.html"
"1";"7736";"1";"47930567748_263815773641353";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Die schwarz-gelbe Koalition schwächelt - die SPD wird bei den Wählern immer beliebter: In der neuen Forsa-Umfrage kommen die Sozialdemokraten bundesweit auf 29 Prozent, der höchste Wert seit über drei Jahren. Sie liegen damit nur noch knapp hinter der CDU. Düster sieht es für die FDP aus."
"1";"7737";"1";"47930567748_265169270171691";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Andrea Nahles, SPD-Generalsekretärin, hält im Gespräch mit der Hannoverschen Allgemeinen Zeitung einen Mindestlohn für unverzichtbar, um Altersarmut zu verhindern >>"
"1";"7738";"1";"47930567748_259687777398354";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Auf der einen Seite Licht, auf der anderen Schatten. In Deutschland stehen steigenden Studierendenzahlen im internationalen Vergleich weiterhin zu niedrige Bildungsausgaben gegenüber. Bildungsinvestitionen sind Zukunftsinvestitionen, betont Hannelore Kraft. Die NRW-Ministerpräsidentin bekräftigt die SPD-Forderung für mehr Bildungsinvestitionen."
"1";"7739";"1";"47930567748_218758001514475";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Endspurt in der Hauptstadt. Zwischen Wahlkampfterminen sagt Berlins Regierender Bürgermeister Klaus Wowereit im Interview mit spd.de, wie neue Arbeitsplätze in der Hauptstadt entstehen, welche Rahmenbedingungen die Wirtschaft voranbringt, ob Bildung in Berlin kostenfrei und Wohnraum bezahlbar bleiben."
"1";"7740";"1";"47930567748_155705991182529";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Zunehmend chaotisch agiert die Bundesregierung im Kampf gegen die Euro-Krise. Der FDP-Vorsitzende Philipp Rösler denkt öffentlich über die Insolvenz Griechenlands nach, sein Fraktionschef Brüderle über einen Schuldenschnitt, die CSU über den Rauswurf des Landes aus der Euro-Zone. Der Kanzlerin drohen die Dinge vollends zu entgleiten."
"1";"7741";"1";"47930567748_259024360798864";"data";"fetched (200)";"2016-10-09 19:47:26.286000";"Facebook:<user>/posts";"Die SPD in Berlin hat ihre Programm für die Landtagswahl am 18. September in Leichte Sprache übersetzt: mit sehr kurzen Sätzen und einfachen Wörtern. Ziel ist es, dass die Menschen, die Probleme haben, Texte zu verstehen, besser am Leben teilhaben und eben auch wählen gehen können. 
Das Programm gibt es nicht nur in Leichter Sprache, sondern auch in englisch, türkisch, polnisch, arabisch, russisch und vietnamesisch."
"1";"7742";"1";"47930567748_258292070877432";"data";"fetched (200)";"2016-10-09 19:47:28.408000";"Facebook:<user>/posts";"Die Bundesregierung prüft Medienberichten zuolge, das Renteneintrittsalter auf 69 zu erhöhen. Berlins Regierender Bürgermeister, der SPD-Parteivize Klaus Wowereit kündigt ""massiven Widerstand der deutschen Sozialdemokratie"" an. Es sei ""unerträglich"" wie die deutsche Bundesregierung die Bürgerinnen und Bürger permanent verunsichere. Zudem fordert er Bundesfinanzminister Wolfgang Schäuble auf, sich zu erklären. "
"1";"7743";"1";"47930567748_175075425901287";"data";"fetched (200)";"2016-10-09 19:47:28.408000";"Facebook:<user>/posts";"Vor der Vertrauensfrage im Zusammenhang mit der Euro-Abstimmung hat Parteichef Sigmar Gabriel, SPD die Kanzlerin gewarnt. Die SPD könne nur dem Gesetz zustimmen, Angela Merkel aber nicht für das von ihr angerichtete Chaos „noch belohnen“. Arbeitsministerin Ursula von der Leyen warf er zudem vor, „eine echte Rentenlüge“ vorzubereiten."
"1";"7744";"1";"47930567748_113697075402846";"data";"fetched (200)";"2016-10-09 19:47:28.408000";"Facebook:<user>/posts";"Der Chef der Sozialdemokraten im EU-Parlament Martin Schulz findet beim Landesparteitag der SPD Hamburg klare Worte zur Eurokrise und plädiert für eine Finanztransaktionssteuer sowie die Schließung aller Steueroasen in Europa. "
"1";"7745";"1";"SPD";"offcut";"fetched (200)";"2016-10-09 19:47:28.408000";"Facebook:<user>/posts";""
"1";"7746";"1";"47930567748_246310482076718";"data";"fetched (200)";"2016-10-09 19:47:28.408000";"Facebook:<user>/posts";"Die Kommunalwahl in Niedersachsen sendet eine klare Botschaft aus: CDU und FDP in Niedersachsen haben keine Mehrheit, Schwarz-Gelb hat keine Zukunft im Nordwesten. Die CDU muss schmerzhafte Verluste hinnehmen und die Rösler-FDP setzt ihre Schrumpfkur fort. Es ist der SPD gelungen, den Abstand zur CDU deutlich zu verringern, sie ist nur noch eine Nasenspitze von zwei Prozent entfernt. Das Duo McAllister-Bode hat nur noch eine kurze Restlaufzeit bis 2013."
